Group,Matrix ID,Name,RCM Bandwidth,Directional Mean Bias,Signed Frobenius Ratio,Gershgorin Discs,Strictly Diagonally Dominant Row Fraction,Brauer Mean Product,Brauer Max Product,Brauer Min Product,Brauer Max Center Distance,Brauer Mean Center Distance,Fiedler Value,Brauer Mean Product (Top)
HB,120,dwt_2680,257,inf,inf,"[[-19.0,19.0]]",0,95.26140813553904,361,16,11,1.4415407975705266,0.004560193,95.26140813553904
HB,121,dwt_307,75,inf,inf,"[[-9.0,9.0]]",0,70.40150614347998,81,36,3,0.5517241379310345,0.1604785109512741,70.40150614347998
HB,122,dwt_310,26,inf,inf,"[[-11.0,11.0]]",0,67.58169934640523,121,16,5,0.7124183006535948,0.016430521,67.58169934640523
HB,123,dwt_346,91,inf,inf,"[[-19.0,19.0]]",0,130.4593924364538,361,4,13,3.047737135771854,2.8324781756183803e-16,130.4593924364538
HB,124,dwt_361,50,inf,inf,"[[-9.0,9.0]]",0,71.35353877412801,81,16,5,0.4293938367761598,0.035836128,71.35353877412801
HB,125,dwt_419,110,inf,inf,"[[-13.0,13.0]]",0,79.34409205725512,169,36,6,1.4796519786696605,0.036157079,79.34409205725512
HB,126,dwt_492,55,inf,inf,"[[-11.0,11.0]]",0,50.33967046894804,121,9,6,1.5690747782002534,0,50.33967046894804
HB,127,dwt_503,169,inf,inf,"[[-25.0,25.0]]",0,213.4028538244566,625,16,16,3.2440683590509374,0.1000670366682286,213.4028538244566
HB,128,dwt_512,62,inf,inf,"[[-15.0,15.0]]",0,80.86579098,225,1,10,1.7452884066247858,0,80.86579098
HB,129,dwt_59,18,inf,inf,"[[-6.0,6.0]]",0,22.64794007490637,36,4,4,0.4194756554307116,0.06665027,22.64794007490637
HB,130,dwt_592,81,inf,inf,"[[-15.0,15.0]]",0,80.39420062695925,225,16,9,0.9467084639498432,0.020116461,80.39420062695925
HB,131,dwt_607,101,inf,inf,"[[-14.0,14.0]]",0,84.74858702007405,196,16,8,1.924770999805106,0,84.74858702007405
HB,132,dwt_66,6,inf,inf,"[[-6.0,6.0]]",0,24.39375,36,4,3,0.1375,0.01147351,24.39375
HB,133,dwt_72,16,inf,inf,"[[-5.0,5.0]]",0,10.36936936936937,25,4,2,0.4864864864864865,0.021466574,10.36936936936937
HB,134,dwt_758,71,inf,inf,"[[-11.0,11.0]]",0,67.77977977977977,121,16,5,0.8014681348014682,0.00238494,67.77977977977977
HB,135,dwt_869,82,inf,inf,"[[-14.0,14.0]]",0,76.97886067261496,196,16,9,0.877968428,0.007726931,76.97886067261496
HB,136,dwt_87,35,inf,inf,"[[-13.0,13.0]]",0,51.49907578558226,169,4,10,1.878003696857671,0.096917863,51.49907578558226
HB,137,dwt_878,74,inf,inf,"[[-10.0,10.0]]",0,75.24382384532761,100,16,6,0.3442534908700322,0.014662745,75.24382384532761
HB,138,dwt_918,110,inf,inf,"[[-13.0,13.0]]",0,71.67470205850488,169,16,9,1.5308775731310942,0.008476529,71.67470205850488
HB,139,dwt_992,125,inf,inf,"[[-18.0,18.0]]",0,298.5418060200669,324,64,10,0.7510750119445772,0.058982411,298.5418060200669
HB,140,eris1176,301,inf,inf,"[[-99.0,99.0]]",0,3437.297973264338,9801,4,85,4.847994825355757,2.832613700889941e-16,3437.297973264338
HB,141,fs_183_1,229,1.0548282223539458,1.0634074325349745,"[[-1703177421.0073,1703177421.0073]]",0,2907186865906701.0,1.4012455245199094e+18,6.385757046443861e-06,1587724257,13806813.01373505,8.737874654786513e-09,287.6022044088176
HB,142,fs_183_3,229,1.1556653819365432,1.0817770101518611,"[[-1772553163.6959,1772553163.6959]]",0,2939650942731042.0,1.4993159626785352e+18,2.340510090237665e-06,1610850966.9804184,17701076.038155124,1.2558577841252112e-06,300.0252572497661
HB,143,fs_183_4,229,1.1871508784919391,1.0570291252751616,"[[-1682119338.6775,1682119338.6775]]",0,2647426841957649.0,1.3721155897790925e+18,0.015309924,1580706361.1035728,14537061.251806086,1.2564405023985986e-06,300.0252572497661
HB,144,fs_183_6,229,-0.988672143,1.0982933436179212,"[[-1854434027.916,1854434027.916]]",0,3439455581832370.0,1.6191790030846605e+18,0.034109715,1638139103.791741,20073334.27392686,3.2213374921466714e-08,288.089
HB,145,fs_541_1,788,4.416633263920868,-1.188331623,"[[-277.0771,277.0771]]",0,58.08574539,9114.738634607747,1.0001770491877908,276.07714997318425,35.24897508900489,3.665997350392831e-05,590.5611863615134
HB,146,fs_541_2,788,-0.895620148,-1.406139561,"[[-7004487.4352,7004487.4352]]",0,13907126756.030922,5668385566266.257,10.39313258,7004486.435246058,894318.7362345732,0.6248345403578106,590.5611863615134
HB,147,fs_541_3,788,-0.908842978,-1.40660571,"[[-47213434.0864,47213434.0864]]",0,642361264511.0571,287276555838294.5,66.52057130121973,47213433.08640463,6023617.9494420085,0.989434492,590.5611863615134
HB,148,fs_541_4,788,1.2560248705128452,-1.376949283,"[[-5738263.8674,5738263.8674]]",0,11690616080.78256,4663716772033.648,1.1999548984007815,5738262.867,732247.2987254024,0.093953962,585.9890007020829
HB,149,fs_680_1,78,1.3616442880604431,1.063426748258162,"[[-96612302017220.28,96612302017220.28]]",0,5.973334392966591e+25,7.483228843197842e+27,5.946653159954804e+19,96600740498922.72,1960939992109.944,1.3580322265680086e-07,33.777472527472526
HB,150,fs_680_2,78,1.2438546649186737,1.062644069575858,"[[-96603890005277.95,96603890005277.95]]",0,5.369836745225968e+25,7.479544147426285e+27,5.09996223594093e+17,96603174547451.02,1765337607920.2751,0.007653759,40.19430693069307
HB,151,fs_680_3,78,1.2282006342959628,1.062606279,"[[-96603199865836.39,96603199865836.39]]",0,5.267379928933727e+25,7.479424341339554e+27,1069348738446506.0,96603167158869.08,1.73176E+12,1.6927720644481503e-09,41.56131121003642
HB,152,fs_760_1,165,1.6700974652008842,1.000320744,"[[-438227946.4018,438227946.4018]]",0,74414260123685.14,9.604351552347786e+16,10839763130.394976,438123832.2186433,7505838.009,0,104.24673288029274
HB,153,fs_760_2,165,1.5299222169036626,-1.000593198,"[[-438123832.2187,438123832.2187]]",0,73557040672248.42,9.597508260288642e+16,7.74201434937971e-10,438123832.21865296,7505838.009240419,0,104.24673288029274
HB,154,fs_760_3,165,1.513231800873284,-1.00059334,"[[-438123849.1241,438123849.1241]]",0,72583161008885.48,9.59750863064094e+16,2.132828602150262e-12,438123848.8699105,7660017.228888755,2.8696352485629132e-08,105.66626547455296
HB,156,gemat11,1017,1.6705893494170303,1.7004185708733217,"[[-887.1956,887.1956]]",0,169.67876822173898,746123.1645,1,760.0275492,4.661822920035688,2.832478175618381e-18,70.49658692763079
HB,157,gemat12,998,1.883152835929532,2.094593272994553,"[[-2658.4409,2658.4409]]",0,387.4311476,746123.1645,1.055758588,2657.440918,8.209519909997129,0.001609038,70.49409877738772
HB,158,gent113,85,inf,inf,"[[-27.0,27.0]]",0,103.89618320610688,460,1,26,7.737404580152671,2.791820594150175e-18,103.89618320610688
HB,159,gr_30_30,118,8,2.9010568621783426,"[[-16.0,16.0]]",0,247.77324380165288,256,121,5,0.2634297520661157,0.032125357,76.5625
HB,174,impcol_d,91,1.8111971024329403,1.551106707789184,"[[-12.0,12.0]]",0,44.47342817848606,120,3,9,3.8574741035856577,0.011880139,18.56334661354581
HB,175,impcol_e,58,9.37679109,2.994948954653632,"[[-5001.5,5001.5]]",0,192376.0353852877,25007500,1,4999.417,84.25678122430637,1.3215624883496091e-14,149.05141980046048
HB,176,jagmesh1,53,inf,inf,"[[-7.0,7.0]]",0,46.07662835249042,49,16,3,0.1864623243933588,0.012095689,46.07662835249042
HB,177,jagmesh2,68,inf,inf,"[[-7.0,7.0]]",0,47.175965040058266,49,16,3,0.1182811361981063,0.011811676,47.175965040058266
HB,178,jagmesh3,66,inf,inf,"[[-7.0,7.0]]",0,46.77231354435538,49,9,3,0.1374813204727618,0.009729099,46.77231354435538
HB,179,jagmesh4,41,inf,inf,"[[-7.0,7.0]]",0,45.15446127946128,49,9,3,0.2415824915824916,0.002841955,45.15446127946128
HB,180,jagmesh5,61,inf,inf,"[[-7.0,7.0]]",0,44.87690322580645,49,9,3,0.2575483870967742,0.003252038,44.87690322580645
HB,181,jagmesh6,52,inf,inf,"[[-7.0,7.0]]",0,44.47892805515401,49,9,3,0.2824418992549761,0.000953411,44.47892805515401
HB,182,jagmesh7,76,inf,inf,"[[-7.0,7.0]]",0,44.58389261744966,49,16,3,0.2899328859060402,0.003801597,44.58389261744966
HB,183,jagmesh8,105,inf,inf,"[[-7.0,7.0]]",0,44.52873409243135,49,16,3,0.3016744809109176,0.00745139,44.52873409243135
HB,184,jagmesh9,79,inf,inf,"[[-7.0,7.0]]",0,46.61498736402593,49,16,3,0.1481155916932205,0.005356182,46.61498736402593
HB,185,jgl009,11,inf,inf,"[[-9.0,9.0]]",0,37.44,72,15,7,2.4,1.7122107389023555,37.44
HB,186,jgl011,12,inf,inf,"[[-11.0,11.0]]",0,60.25,110,16,8,3.710526315789474,2.430249208139108,60.25
HB,187,jpwh_991,331,-0.191275815,-2.538621454,"[[-30.0,30.0]]",0,148.08943089430895,900,1,24,3.8055417288866766,2.764715539838037e-18,49.49062551850008
HB,188,lns_131,57,-0.52518161,1.0742175012023762,"[[-18188607300.0,18188607300.0]]",0,1.4044100584808223e+18,1.149958526748011e+20,0.002645995,15096140938.999935,903117322.5111966,3.06287113727155e-18,45.46268656716418
HB,189,lns_3937,186,-0.505386818,1.0014894930811176,"[[-414815709700.0,414815709700.0]]",0,3.349534004709874e+20,1.5312512004127255e+23,0.098905294,400884756298.9925,8289239115.736441,2.791820594150175e-18,64.91081198095013
HB,190,lns_511,107,-0.512212414,1.0192730682648976,"[[-72279807520.0,72279807520.0]]",0,1.5419179951398525e+19,2.647426798942375e+21,0.012505475,64113067868.999306,2612907036.0157723,2.818925648462313e-18,58.43633762517883
HB,191,lnsp3937,175,-0.505386818,1.0014894930811176,"[[-414815709700.0,414815709700.0]]",0,3.3495340047098754e+20,1.5312512004127258e+23,0.098905294,400884756298.9925,8289239116,2.791820594150175e-18,64.91081198095013
HB,192,lnsp_131,57,-0.52518161,1.0742175012023765,"[[-18188607300.0,18188607300.0]]",0,1.4044100584808223e+18,1.149958526748011e+20,0.002645995,15096140938.999935,903117322.5111964,2.4665599424045226e-18,45.46268656716418
HB,193,lnsp_511,107,-0.512212414,1.0192730682648974,"[[-72279807520.0,72279807520.0]]",0,1.541917995139852e+19,2.647426798942375e+21,0.012505475,64113067868.999306,2612907036.015772,2.832478175618381e-18,58.43633762517883
HB,194,lshp1009,68,inf,inf,"[[-7.0,7.0]]",0,47.175965040058266,49,16,3,0.1182811361981063,0.011811676,47.175965040058266
HB,195,lshp1270,76,inf,inf,"[[-7.0,7.0]]",0,47.37817258883248,49,16,3,0.1047531149053991,0.009379665,47.37817258883248
HB,196,lshp1561,84,inf,inf,"[[-7.0,7.0]]",0,47.540024342290046,49,16,3,0.093998689,0.007628024,47.540024342290046
HB,197,lshp1882,91,inf,inf,"[[-7.0,7.0]]",0,47.67250464972102,49,16,3,0.085244885,0.006324799,47.67250464972102
HB,198,lshp2233,99,inf,inf,"[[-7.0,7.0]]",0,47.78294320923258,49,16,3,0.077981352,0.005329061,47.78294320923258
HB,199,lshp2614,107,inf,inf,"[[-7.0,7.0]]",0,47.87641824249166,49,16,3,0.07185762,0.004551182,47.87641824249166
HB,200,lshp3025,115,inf,inf,"[[-7.0,7.0]]",0,47.95655930494888,49,16,3,0.066625066,0.003931957,47.95655930494888
HB,201,lshp3466,123,inf,inf,"[[-7.0,7.0]]",0,48.026029460997655,49,16,3,0.062102444,0.003431007,48.026029460997655
HB,202,lshp_265,35,inf,inf,"[[-7.0,7.0]]",0,45.36166571591557,49,16,3,0.2441528807758129,0.045127781,45.36166571591557
HB,203,lshp_406,73,inf,inf,"[[-7.0,7.0]]",0,46.086156111929306,49,16,3,0.1929307805596465,0.029421041,46.086156111929306
HB,204,lshp_577,87,inf,inf,"[[-7.0,7.0]]",0,46.57006942658781,49,16,3,0.1594240164566726,0.020682617,46.57006942658781
HB,205,lshp_778,101,inf,inf,"[[-7.0,7.0]]",0,46.91616084977238,49,16,3,0.1358118361153262,0.015327855,46.91616084977238
HB,208,mahindas,762,-0.743576489,-1.121929971,"[[-28874661.0,28874661.0]]",0,108532435980.87708,440825811279714.0,0.055645714,28874561,11283.07025479955,2.764715539838037e-18,940.7517573548556
HB,209,mbeacxc,765,-0.401222677,191.77664675696616,"[[-16.5516,16.5516]]",0.059475806,0.82840716,15.37029764383058,1.0428048062246497e-05,16.406103834677594,1.2721565431019022,0,29495.173978365383
HB,210,mbeaflw,765,8.766610692365399,10699.778699474002,"[[-57837.2772,57837.2772]]",0.059475806,10620038.190675808,1774512839.7421548,17.037986973665692,57836.77724122103,5755.781388109815,1.3552527156068804e-20,29495.173978365383
HB,211,mbeause,728,10.416507684008858,10817.994053851162,"[[-57837.2903,57837.2903]]",0.054435484,11958967.859645532,1813545945.3611984,67.61999314960015,57822.99032160994,6371.148190301658,0,25015.048194238123
HB,212,mcca,99,-0.854253926,-1.340475814,"[[-3.099876210192617e+19,3.099876210192617e+19]]",0,1.2440258502496786e+36,6.7228182034960596e+38,15655560.231271671,3.099874246898713e+19,1.6499400119078547e+17,0,921.9112448
HB,213,mcfe,248,-0.501862331,-2.696954816,"[[-2.47699030445e+17,2.47699030445e+17]]",0,6.123073467189904e+31,5.355112071019124e+34,36213795.311705455,2.3634630289999046e+17,1394103595304849.2,5.6038303066895806e-11,1905.0017635960955
HB,214,nnc1374,178,1.299726092636723,1.3890373650139711,"[[-3562.153,3562.153]]",0,237438.17533654472,1645714.6670810506,1.000001428571939,3234.055408291308,793.4936109976993,5.041810924482683e-07,55.30996739636702
HB,215,nnc261,73,1.219530799130279,1.3522478544493597,"[[-3562.153,3562.153]]",0,202378.2036,1645716.9253514134,1.0002364485420594,3234.055408282696,687.3672686508037,0.000224282,49.11333333333334
HB,216,nnc666,117,1.2853166791521922,1.3754890002387632,"[[-3562.153,3562.153]]",0,223291.3231228093,1645714.7363451356,1.00002,3234.0554062958536,752.4518080424896,1.3471441547543829e-05,53.07936507936508
HB,218,nos2,7,-0.859052004,1.416348802755531,"[[-158515200000.0,158515200000.0]]",0,5.85093927845778e+21,2.512706863104e+22,9.216E+11,1.57869E+11,48350114498.42881,6.463964631023449e-11,21.24703891708968
HB,219,nos3,157,1.7255977170416392,1.7683042308581989,"[[-767.3993,767.3993]]",0,319367.75960707746,588901.6488053243,15707.44592129076,642.0699261999999,178.41059570068165,2.020724324150394,286.76950265084577
HB,220,nos4,27,2.207276662686937,1.6037658412025408,"[[-0.9431,0.9431]]",0,0.592517033,0.8894533673845894,0.04,0.5577708779999999,0.1573052298383838,0.010822829,39.946127946127945
HB,221,nos5,155,4.492165010492842,3.8490541461785774,"[[-684120.0,684120.0]]",0,109826732308.18092,4.6802E+11,11809603584,556725.8568,123948.13512204176,2281.944906213728,137.73743232791958
HB,222,nos6,60,3.865271056847071,1.8858197359677915,"[[-8000001.0,8000001.0]]",0,8886364553319.828,6.4E+13,1.0008001599999998,5999999.97,343472.0305680491,1.1709803460085904e-05,23.67219662058372
HB,223,nos7,126,5.333333463222453,2.1082589105445937,"[[-12000000.0,12000000.0]]",0,3389715397556.512,144000000000000.0,0.0036,9999000,280813.76371669915,0.006830815,41.51591942820013
HB,224,orani678,3169,-0.809561109,-1.157450356,"[[-1043.4791,1043.4791]]",0,54.74728796,9863.561937227709,0.2438116066425175,1042.443389814242,20.00184764826557,2.778268066994105e-18,37906.26820692562
HB,225,orsirr_1,286,-0.176670598,-1.158876116,"[[-568295.353,568295.353]]",0,5912709208.203663,304060312844.4111,491612801.0908344,542645.353,32698.68970801709,0.4056426451838312,47.57713619130942
HB,226,orsirr_2,292,-0.174187989,-1.161764308,"[[-568295.353,568295.353]]",0,4522284027.398149,304060312844.4111,9494.934565956595,542645.353,31598.88706126729,0.6628367797991368,50.083752093802346
HB,227,orsreg_1,201,-0.184794247,-1.168922646,"[[-36071.6667,36071.6667]]",0,751805095.9,1226376550.760278,491208991.9969506,13747.517040129998,6357.917720494952,0.083959052,42.19762258543834
HB,228,plat1919,157,-0.869525169,1.5378460413642314,"[[-3.591,3.591]]",0,1.317927982907648,12.895635014890114,0.002105386,2.083510887854896,0.1572734022318969,0.000242232,304.6509768820025
HB,229,plat362,103,-0.877640218,1.5501985735513686,"[[-0.9776,0.9776]]",0,0.3606870719387171,0.9557943174898657,0.007061996,0.711482283,0.1099764151107363,0.003483946,282.41272035948845
HB,230,plsk1919,96,-1,1,"[[-2.6244,2.6244]]",0,0.7862211040508608,3.780867366,0.025804732,1.2329904982044568,0.3000367254279516,0.000166942,28.041192299730906
HB,231,plskz362,59,-1,1,"[[-1.3461,1.3461]]",0,0.4842117296933936,1.0700762722446382,0.045441612,0.6640668213405876,0.2412275403599096,0.002278534,26.807954545454542
HB,232,pores_1,13,-0.31420087,-1.636632065,"[[-43727335.9178,43727335.9178]]",0,57288123950657.445,1703688060690799.2,53451025.61767416,43702087.14,6000951.881627647,2423.3087102361646,42.90555555555556
HB,233,pores_2,337,-0.269251362,-1.241340049,"[[-78582488.6416,78582488.6416]]",0,3.0968E+13,5943854665785927.0,33754964.032566704,76883734.18577701,3809174.124,53.288181379679735,95.91771559346718
HB,234,pores_3,33,-0.502189728,-1.229999298,"[[-199898.7097,199898.7097]]",0,1432494264.8605726,39835057732.15673,5970.096095750045,198307.37127913456,26875.07704890572,7.965823774257544e-13,55.64881980426022
HB,238,rgg010,11,inf,inf,"[[-10.0,10.0]]",0,67.94736842105263,100,30,7,2.6842105263157894,2.5358983848622443,67.94736842105263
HB,239,saylr1,28,-0.267412246,-1.373801188,"[[-612280081.211,612280081.211]]",0,5481934156223385.0,3.748807749869331e+17,164.26503049446293,542634651.4,12807647.75517498,0.6545353868461425,23.05141843971631
HB,240,saylr3,126,-0.231581043,-1.464198733,"[[-5.2801,5.2801]]",0,4.200996478890522,27.87945601000001,0.000127515,5.04881746,0.7931791136053332,0,25.0192
HB,241,saylr4,216,-0.190059662,-1.361761701,"[[-13308.8799,13308.8799]]",0,137794917.62447956,177126282.91497144,10.889049620735998,13303.930072999998,1882.592204,0.025066083,40.605932962896574
HB,242,sherman1,126,-0.231054646,-1.469979412,"[[-5.2801,5.2801]]",0,4.2111468788905215,27.87945601000001,0.000127515,5.04881746,0.7931791136053332,0,25.0192
HB,243,sherman2,366,-0.186969345,-1.178346725,"[[-3971502821.9894,3971502821.9894]]",0,3.8028599220174776e+16,1.074206264681803e+19,32914.83441520549,3970142419.108825,186264561.7,0,674.1406858924396
HB,244,sherman3,213,3.0032197585489224,1.3796678257079784,"[[-6898144.6,6898144.6]]",0,71969778641.21257,4.75844E+13,1e-20,6798370.362599999,13839.619093758436,0,36.51470074377278
HB,245,sherman4,86,2.571354859,2.0840767563051195,"[[-71.6132,71.6132]]",0,1258.2592633063564,5128.4318162941445,1,52.04391740999999,4.522264758864237,2.818925648462313e-18,31.55256207078711
HB,246,sherman5,166,1.405500397590735,-1.416240552,"[[-11052.6201,11052.6201]]",0,167108.93978701372,46575310.00006684,1,10790.237525594164,390.8586423929275,2.778268066994105e-18,161.74520271245132
HB,247,shl_0,519,67.39528795811518,411.2691438554752,"[[-76511.0,76511.0]]",0,3511785.762892709,310481638,1,76510,19190.81624184944,2.791820594150175e-18,341.9970361588619
HB,248,shl_200,525,63.395072217502126,402.6292549478872,"[[-73879.0,73879.0]]",0,3203193.555040556,299800982,1,73878,18883.941483198145,2.778268066994105e-18,360.4136732329085
HB,249,shl_400,518,56.68041237113402,395.1955951,"[[-65238.0,65238.0]]",0,2521273.967,264735804,1,65237,16279.29906542056,2.764715539838037e-18,340.8317757009346
HB,250,sstmodel,167,inf,inf,"[[-18.0,18.0]]",0,89.95678930942019,324,1,13,1.938195085498264,2.778268066994105e-18,89.95678930942019
HB,251,steam1,92,-0.000608136,-753.8765585,"[[-21719527.7675,21719527.7675]]",0,17028270892220.07,471728999769922.6,31189.91572,21719232.48005511,3280473.918874658,8.238493047,123.06583629893238
HB,252,steam2,135,-0.000495609,-821.9582218,"[[-4685628234.3439,4685628234.3439]]",0,2.845037986610564e+18,2.1955029386345902e+19,475181641787.9801,4685568343.120915,1194143061.6850193,24.763514385121727,142.74752650176677
HB,253,steam3,11,-0.000991739,-832.8856258,"[[-17385746802.9163,17385746802.9163]]",0,1.8580037756830267e+18,3.022633280579767e+20,191627.9955304353,17385654129.73875,490366548.14446825,1.1044493109354954,26.426751592356688
HB,254,str_0,75,-0.235174047,1.2890321793470867,"[[-33.044,33.044]]",0,10.360486650369802,719.4996052,1,31.044040000000003,1.687578614629177,2.778268066994105e-18,283.73553382233086
HB,255,str_200,116,-0.178456692,1.0841066948710538,"[[-22.4241,22.4241]]",0,11.292568350045627,354.46927689999995,1,20.190230000000003,1.8646667434485005,2.873135757086587e-18,314.2539113428944
HB,256,str_400,106,-0.193252025,1.156084552491229,"[[-33.4787,33.4787]]",0,13.784546748274913,867.2060238907999,1,31.47867,2.176084426734241,2.778268066994105e-18,335.2717770034843
HB,257,str_600,83,-0.201994835,1.2602247377250235,"[[-33.4787,33.4787]]",0,19.047994350049088,867.2060238907999,0.093424699,31.47867,2.872769395028972,2.818925648462313e-18,333.1756633119854
HB,258,watt_1,136,75352.99696,1215273.4605340129,"[[-1.0,1.0]]",0,0.01126761,1.000000475,5.2558573792320725e-17,0.9999999228036928,0.011267789,0,42.063380281690144
HB,259,watt_2,291,-0.38570761,1.4198144300826496,"[[-63.0,63.0]]",0,0.7037229843583527,126.0000002358016,5.2558573792320725e-17,62.99999985299512,0.3655413048163252,0,49.79030303030303
HB,262,west0067,37,1.0197314027774569,1.1764436049476972,"[[-6.5901,6.5901]]",0,8.885502705,40.48521581720045,0.6700171095008539,4.7729462,1.2329959224829932,0.07038112,24.91156462585034
HB,263,west0132,74,-0.061488068,-11.42680707,"[[-393248.27,393248.27]]",0,538557420.6458504,124778013871.26392,0.076604184,393246.45079757937,14119.227154550475,0.00809528,20.72397094430993
HB,264,west0156,38,142.47094195764635,110.54926707201804,"[[-19023932.8,19023932.8]]",0.003205128,1081926505359.7632,355216910917870.9,4.9983595321902015e-22,18847966.139666297,255896.18802208256,0,8.212707182320441
HB,265,west0167,82,-0.031770372,-21.68150157,"[[-395628.51,395628.51]]",0,1143606204.7664545,125690018989.34564,0.167236288,395626.74719623214,24194.05652851372,0.002115805,19.381422924901187
HB,266,west0381,174,1.3239586549571447,1.7117505737994487,"[[-2286.0,2286.0]]",0,14302.802047591664,3482307.656,0.4743879606971783,2283.999999902296,89.36472967,0.026487125,114.25679475164011
HB,267,west0479,181,-0.044291121,-30.74987646,"[[-382221.51,382221.51]]",0,348811268.3,121279213451.27708,0.006996337,382219.6645660766,8318.661472887283,0.000971396,38.49152542372882
HB,268,west0497,262,-0.024877917,-80.32636086,"[[-731736.895,731736.895]]",0,981912915.1638182,506158396937.2176,0.00272369,731735.149,12245.935570536642,2.0307948350898063e-05,59.95932597327136
HB,269,west0655,328,-0.047180549,-30.74967159,"[[-382221.51,382221.51]]",0,234528426.6323425,121279213451.27708,0.006996337,382219.6645660766,5596.765062,0.000970862,54.918447293447294
HB,270,west0989,296,-0.038119835,-27.68615082,"[[-386773.29,386773.29]]",0,634991849.2648796,122931990592.53905,0.002005027,386771.5199775962,16606.054587578077,0.000114015,34.20267197271177
HB,271,west1505,336,-0.038708947,-27.300836,"[[-386775.29,386775.29]]",0,624185463.6809186,122932884970.89452,0.001701987,386773.5201309877,16419.4749,0.000113974,34.936276320650165
HB,272,west2021,326,-0.038351209,-27.50491169,"[[-386364.49,386364.49]]",0,616294483.9585515,122802236200.33322,0.000847591,386362.7201199884,16329.230698345564,0.000113958,35.32202462380301
HB,273,will199,72,inf,inf,"[[-9.0,9.0]]",0,15.654778887303852,45,3,6,1.514978601997147,0.021756527,15.654778887303852
HB,274,will57,27,inf,inf,"[[-11.0,11.0]]",0,34.829181494661924,121,4,8,2.419928825622776,0.028612287,34.829181494661924
HB,278,young1c,58,-0.292825633,-1.745873685,"[[-474.46,474.46]]",0,162200.82122759434,225112.29160000003,2258.691791,372.9198079993644,45.60751785942706,0.2824533305229705,23.97383223281976
HB,279,young2c,58,-0.292825633,-1.745873685,"[[-474.46,474.46]]",0,162200.82122759434,225112.29160000003,2258.691791,372.9198079993644,45.60751785942706,0.2824533305229706,23.97383223281976
HB,280,young3c,82,-0.270330344,-1.659370382,"[[-554.576,554.576]]",0,159089.33746372207,263124.129,1409.2516001441536,373.128,43.88029513530224,4.1636855386563936e-10,23.17402207
HB,281,young4c,58,-0.303379201,-1.744425216,"[[-474.46,474.46]]",0,110881.18068051776,225112.29160000003,2009.912514027048,372.9198079993644,57.72197408833388,0.2683407792198126,23.97383223281976
HB,282,zenios,51,inf,inf,"[[-5.3845,5.3845]]",0.9067177166724678,2.6395218504190634,28.08794963673882,1.2045814122966625e-12,4.573777391347943,0.7564978726510803,0,68.52968037
HB,1173,cegb2802,425,inf,inf,"[[-153.0,153.0]]",0.038543897,12938.709325718735,23409,1764,93,30.99759880589266,0,12938.709325718735
HB,1175,cegb3024,631,inf,inf,"[[-68.0,68.0]]",0.009259259,890.3881374611763,4624,100,50,9.928864843202083,0,890.3881374611763
HB,1176,cegb3306,881,inf,inf,"[[-54.0,54.0]]",0.025408348,895.9865449,2916,144,36,8.534358481499279,0,895.9865449
HB,1177,lap_25,18,inf,inf,"[[-9.0,9.0]]",0,53.40236686390533,81,16,5,1.4201183431952662,0.9801376987468692,53.40236686390533
HB,1178,lock1074,257,inf,inf,"[[-96.0,96.0]]",0.033519553,2895.2993719469646,9216,324,66,11.170969993021632,0,2895.2993719469646
HB,1179,lock2232,305,inf,inf,"[[-48.0,48.0]]",0.010752688,1568.774193548387,2304,576,24,9.505376344086022,0,1568.774193548387
HB,1180,lock3491,1204,inf,inf,"[[-113.0,113.0]]",0.021483816,2496.497357,12769,64,54,7.573857545,0,2496.497357
HB,1181,lock_700,497,inf,inf,"[[-60.0,60.0]]",0.012857143,1407.2160090191658,3600,121,38,8.283382187147689,1.3552527156068804e-20,1407.2160090191658
HB,1182,man_5976,976,inf,inf,"[[-51.0,51.0]]",0.015729585,1671.8394994801065,2601,400,31,10.03992072731797,0,1671.8394994801065
Rajat,1185,rajat01,6859,inf,inf,"[[-1442.0,1442.0]]",0,1762.790867052023,2079364,1,1440,236.56416184971096,2.778268066994105e-18,1762.790867052023
Rajat,1186,rajat02,1531,inf,inf,"[[-541.0,541.0]]",0,725.2384017162778,292681,1,540,103.40556002502905,2.818925648462313e-18,725.2384017162778
Rajat,1187,rajat03,404,3.270034701433437,1.4916802686482622,"[[-1001.0,1001.0]]",0,1113.4363514890083,1002001,1.635775799924051e-09,1000,15.493829210744044,1.1204789735505625e-07,21.28625241172327
Rajat,1188,rajat04,1307,6.034363732775669,1.8816976875896685,"[[-36096.514,36096.514]]",0,1862534.588,1302958321.4722383,1.3827866704800005,36095.51398599996,5720.974306113131,0.000117,1564.0348424068768
Rajat,1189,rajat05,132,2.761659722745856,1.4344785691516868,"[[-7.209,7.209]]",0,2.6000714349509213,51.97025772,4.5751696e-05,7.188927000000001,1.313888774,9.954422056975211e-05,26.812
Rajat,1190,rajat06,464,inf,inf,"[[-62.0,62.0]]",0,21.32835280846264,3844,3,61,0.7764084881765745,0.000902352,21.32835280846264
Rajat,1191,rajat07,524,inf,inf,"[[-72.0,72.0]]",0,21.35840908735312,5184,3,71,0.7753978063930655,0.000664281,21.35840908735312
Rajat,1192,rajat08,584,inf,inf,"[[-82.0,82.0]]",0,21.380942679433865,6724,3,81,0.7746365782630059,0.000509333,21.380942679433865
